VTX, IDX, POSITION.x, POSITION.y, POSITION.z
3109, 3109,  0.38984, -0.05258, -0.91938
3110, 3110,  0.39589, -0.10502, -0.91227
3111, 3111,  0.43485, -0.05284, -0.89895
3112, 3112,  0.39589, -0.10502, -0.91227
3113, 3113,  0.48434, -0.10535, -0.86851
3114, 3114,  0.55557,  0.00, -0.83147
3115, 3115,  0.5211, -0.05279, -0.85186
3116, 3116,  0.56352, -0.05322, -0.82438
3117, 3117,  0.5211, -0.05279, -0.85186
3118, 3118,  0.48434, -0.10535, -0.86851
3119, 3119,  0.56982, -0.10629, -0.81487
3120, 3120,  0.56352, -0.05322, -0.82438
3121, 3121,  0.5211, -0.05279, -0.85186
3122, 3122,  0.56982, -0.10629, -0.81487
3123, 3123,  0.48434, -0.10535, -0.86851
3124, 3124,  0.44546, -0.15744, -0.88135
3125, 3125,  0.5326, -0.15886, -0.83133
3126, 3126,  0.5326, -0.15886, -0.83133
3127, 3127,  0.44546, -0.15744, -0.88135
3128, 3128,  0.40462, -0.20885, -0.89032
3129, 3129,  0.5326, -0.15886, -0.83133
3130, 3130,  0.40462, -0.20885, -0.89032
3131, 3131,  0.57735, -0.21132, -0.78868
3132, 3132,  0.57735, -0.21132, -0.78868
3133, 3133,  0.57443, -0.15904, -0.80296
3134, 3134,  0.5326, -0.15886, -0.83133
3135, 3135,  0.5326, -0.15886, -0.83133
3136, 3136,  0.57443, -0.15904, -0.80296
3137, 3137,  0.56982, -0.10629, -0.81487
3138, 3138,  0.5326, -0.15886, -0.83133
3139, 3139,  0.56982, -0.10629, -0.81487
3140, 3140,  0.48434, -0.10535, -0.86851
3141, 3141,  0.40825, -0.40825, -0.8165
3142, 3142,  0.49705, -0.31246, -0.80951
3143, 3143,  0.40875, -0.31031, -0.85827
3144, 3144,  0.49705, -0.31246, -0.80951
3145, 3145,  0.57735, -0.21132, -0.78868
3146, 3146,  0.40462, -0.20885, -0.89032
3147, 3147,  0.40875, -0.31031, -0.85827
3148, 3148,  0.49705, -0.31246, -0.80951
3149, 3149,  0.40462, -0.20885, -0.89032
3150, 3150,  0.00, -1.00,  0.00
3151, 3151,  0.00, -0.98079,  0.19509
3152, 3152,  0.19509, -0.98079,  0.00
3153, 3153,  0.00, -0.98079,  0.19509
3154, 3154,  0.00, -0.92388,  0.38268
3155, 3155,  0.19876, -0.95968,  0.19876
3156, 3156,  0.19876, -0.95968,  0.19876
3157, 3157,  0.19509, -0.98079,  0.00
3158, 3158,  0.00, -0.98079,  0.19509
3159, 3159,  0.38268, -0.92388,  0.00
3160, 3160,  0.19509, -0.98079,  0.00
3161, 3161,  0.19876, -0.95968,  0.19876
3162, 3162,  0.00, -0.92388,  0.38268
3163, 3163,  0.00, -0.83147,  0.55557
3164, 3164,  0.20885, -0.89032,  0.40462
3165, 3165,  0.00, -0.83147,  0.55557
3166, 3166,  0.00, -0.70711,  0.70711
3167, 3167,  0.21132, -0.78868,  0.57735
3168, 3168,  0.21132, -0.78868,  0.57735
3169, 3169,  0.20885, -0.89032,  0.40462
3170, 3170,  0.00, -0.83147,  0.55557
3171, 3171,  0.40825, -0.8165,  0.40825
3172, 3172,  0.20885, -0.89032,  0.40462
3173, 3173,  0.21132, -0.78868,  0.57735
3174, 3174,  0.40825, -0.8165,  0.40825
3175, 3175,  0.40462, -0.89032,  0.20885
3176, 3176,  0.20885, -0.89032,  0.40462
3177, 3177,  0.40462, -0.89032,  0.20885
3178, 3178,  0.38268, -0.92388,  0.00
3179, 3179,  0.19876, -0.95968,  0.19876
3180, 3180,  0.19876, -0.95968,  0.19876
3181, 3181,  0.20885, -0.89032,  0.40462
3182, 3182,  0.40462, -0.89032,  0.20885
3183, 3183,  0.00, -0.92388,  0.38268
3184, 3184,  0.20885, -0.89032,  0.40462
3185, 3185,  0.19876, -0.95968,  0.19876
3186, 3186,  0.70711, -0.70711,  0.00
3187, 3187,  0.55557, -0.83147,  0.00
3188, 3188,  0.57735, -0.78868,  0.21132
3189, 3189,  0.55557, -0.83147,  0.00
3190, 3190,  0.38268, -0.92388,  0.00
3191, 3191,  0.40462, -0.89032,  0.20885
3192, 3192,  0.40462, -0.89032,  0.20885
3193, 3193,  0.57735, -0.78868,  0.21132
3194, 3194,  0.55557, -0.83147,  0.00
3195, 3195,  0.40825, -0.8165,  0.40825
3196, 3196,  0.57735, -0.78868,  0.21132
3197, 3197,  0.40462, -0.89032,  0.20885
3198, 3198,  0.00, -0.70711,  0.70711
3199, 3199,  0.00, -0.55557,  0.83147
3200, 3200,  0.21132, -0.57735,  0.78868
3201, 3201,  0.00, -0.55557,  0.83147
3202, 3202,  0.00, -0.38268,  0.92388
3203, 3203,  0.20885, -0.40462,  0.89032
3204, 3204,  0.20885, -0.40462,  0.89032
3205, 3205,  0.21132, -0.57735,  0.78868
3206, 3206,  0.00, -0.55557,  0.83147
3207, 3207,  0.40825, -0.40825,  0.8165
3208, 3208,  0.21132, -0.57735,  0.78868
3209, 3209,  0.20885, -0.40462,  0.89032
3210, 3210,  0.00, -0.38268,  0.92388
3211, 3211,  0.00, -0.29028,  0.95694
3212, 3212,  0.10032, -0.29347,  0.95069
3213, 3213,  0.10032, -0.29347,  0.95069
3214, 3214,  0.00, -0.29028,  0.95694
3215, 3215,  0.00, -0.19509,  0.98079
3216, 3216,  0.10032, -0.29347,  0.95069
3217, 3217,  0.00, -0.19509,  0.98079
3218, 3218,  0.19876, -0.19876,  0.95968
3219, 3219,  0.00, -0.19509,  0.98079
3220, 3220,  0.00, -0.14673,  0.98918
3221, 3221,  0.04936, -0.14714,  0.98788
3222, 3222,  0.04936, -0.14714,  0.98788
3223, 3223,  0.00, -0.14673,  0.98918
3224, 3224,  0.00, -0.09802,  0.99518
3225, 3225,  0.04936, -0.14714,  0.98788
3226, 3226,  0.00, -0.09802,  0.99518
3227, 3227,  0.09849, -0.09849,  0.99025
3228, 3228,  0.00,  0.00,  1.00
3229, 3229,  0.04936, -0.04936,  0.99756
3230, 3230,  0.00, -0.04907,  0.9988
3231, 3231,  0.04936, -0.04936,  0.99756
3232, 3232,  0.09849, -0.09849,  0.99025
3233, 3233,  0.00, -0.09802,  0.99518
3234, 3234,  0.00, -0.04907,  0.9988
3235, 3235,  0.04936, -0.04936,  0.99756
3236, 3236,  0.00, -0.09802,  0.99518
3237, 3237,  0.09849, -0.09849,  0.99025
3238, 3238,  0.04936, -0.04936,  0.99756
3239, 3239,  0.14714, -0.04936,  0.98788
3240, 3240,  0.04936, -0.04936,  0.99756
3241, 3241,  0.00,  0.00,  1.00
3242, 3242,  0.19509,  0.00,  0.98079
3243, 3243,  0.14714, -0.04936,  0.98788
3244, 3244,  0.04936, -0.04936,  0.99756
3245, 3245,  0.19509,  0.00,  0.98079
3246, 3246,  0.19509,  0.00,  0.98079
3247, 3247,  0.19675, -0.05,  0.97918
3248, 3248,  0.14714, -0.04936,  0.98788
3249, 3249,  0.14714, -0.04936,  0.98788
3250, 3250,  0.19675, -0.05,  0.97918
3251, 3251,  0.19791, -0.09988,  0.97512
3252, 3252,  0.14714, -0.04936,  0.98788
3253, 3253,  0.19791, -0.09988,  0.97512
3254, 3254,  0.09849, -0.09849,  0.99025
3255, 3255,  0.19876, -0.19876,  0.95968
3256, 3256,  0.14901, -0.14901,  0.97754
3257, 3257,  0.19858, -0.14951,  0.96861
3258, 3258,  0.14901, -0.14901,  0.97754
3259, 3259,  0.09849, -0.09849,  0.99025
3260, 3260,  0.19791, -0.09988,  0.97512
3261, 3261,  0.19858, -0.14951,  0.96861
3262, 3262,  0.14901, -0.14901,  0.97754
3263, 3263,  0.19791, -0.09988,  0.97512
3264, 3264,  0.09849, -0.09849,  0.99025
3265, 3265,  0.14901, -0.14901,  0.97754
3266, 3266,  0.04936, -0.14714,  0.98788
3267, 3267,  0.14901, -0.14901,  0.97754
3268, 3268,  0.19876, -0.19876,  0.95968
3269, 3269,  0.00, -0.19509,  0.98079
3270, 3270,  0.04936, -0.14714,  0.98788
3271, 3271,  0.14901, -0.14901,  0.97754
3272, 3272,  0.00, -0.19509,  0.98079
3273, 3273,  0.19876, -0.19876,  0.95968
3274, 3274,  0.19858, -0.14951,  0.96861
3275, 3275,  0.24669, -0.14989,  0.95743
3276, 3276,  0.24669, -0.14989,  0.95743
3277, 3277,  0.19858, -0.14951,  0.96861
3278, 3278,  0.19791, -0.09988,  0.97512
3279, 3279,  0.24669, -0.14989,  0.95743
3280, 3280,  0.19791, -0.09988,  0.97512
3281, 3281,  0.29347, -0.10032,  0.95069
3282, 3282,  0.19509,  0.00,  0.98079
3283, 3283,  0.24491, -0.05029,  0.96824
3284, 3284,  0.19675, -0.05,  0.97918
3285, 3285,  0.24491, -0.05029,  0.96824
3286, 3286,  0.29347, -0.10032,  0.95069
3287, 3287,  0.19791, -0.09988,  0.97512
3288, 3288,  0.19675, -0.05,  0.97918
3289, 3289,  0.24491, -0.05029,  0.96824
3290, 3290,  0.19791, -0.09988,  0.97512
3291, 3291,  0.29347, -0.10032,  0.95069
3292, 3292,  0.24491, -0.05029,  0.96824
3293, 3293,  0.33887, -0.05028,  0.93949
3294, 3294,  0.24491, -0.05029,  0.96824
3295, 3295,  0.19509,  0.00,  0.98079
3296, 3296,  0.38268,  0.00,  0.92388
3297, 3297,  0.33887, -0.05028,  0.93949
3298, 3298,  0.24491, -0.05029,  0.96824
3299, 3299,  0.38268,  0.00,  0.92388
3300, 3300,  0.38268,  0.00,  0.92388
3301, 3301,  0.38984, -0.05258,  0.91938
3302, 3302,  0.33887, -0.05028,  0.93949
3303, 3303,  0.33887, -0.05028,  0.93949
3304, 3304,  0.38984, -0.05258,  0.91938
3305, 3305,  0.39589, -0.10502,  0.91227
3306, 3306,  0.33887, -0.05028,  0.93949
3307, 3307,  0.39589, -0.10502,  0.91227
3308, 3308,  0.29347, -0.10032,  0.95069
3309, 3309,  0.40462, -0.20885,  0.89032
3310, 3310,  0.35026, -0.15512,  0.92372
3311, 3311,  0.40082, -0.15716,  0.90258
3312, 3312,  0.35026, -0.15512,  0.92372
3313, 3313,  0.29347, -0.10032,  0.95069
3314, 3314,  0.39589, -0.10502,  0.91227
3315, 3315,  0.40082, -0.15716,  0.90258
3316, 3316,  0.35026, -0.15512,  0.92372
3317, 3317,  0.39589, -0.10502,  0.91227
3318, 3318,  0.29347, -0.10032,  0.95069
3319, 3319,  0.35026, -0.15512,  0.92372
3320, 3320,  0.24669, -0.14989,  0.95743
3321, 3321,  0.35026, -0.15512,  0.92372
3322, 3322,  0.40462, -0.20885,  0.89032
3323, 3323,  0.19876, -0.19876,  0.95968
3324, 3324,  0.24669, -0.14989,  0.95743
3325, 3325,  0.35026, -0.15512,  0.92372
3326, 3326,  0.19876, -0.19876,  0.95968
3327, 3327,  0.40462, -0.20885,  0.89032
3328, 3328,  0.40875, -0.31031,  0.85827
3329, 3329,  0.30971, -0.30971,  0.89898
3330, 3330,  0.30971, -0.30971,  0.89898
3331, 3331,  0.40875, -0.31031,  0.85827
3332, 3332,  0.40825, -0.40825,  0.8165
3333, 3333,  0.30971, -0.30971,  0.89898
3334, 3334,  0.40825, -0.40825,  0.8165
3335, 3335,  0.20885, -0.40462,  0.89032
3336, 3336,  0.20885, -0.40462,  0.89032
3337, 3337,  0.20502, -0.30349,  0.93052
3338, 3338,  0.30971, -0.30971,  0.89898
3339, 3339,  0.30971, -0.30971,  0.89898
3340, 3340,  0.20502, -0.30349,  0.93052
3341, 3341,  0.19876, -0.19876,  0.95968
3342, 3342,  0.30971, -0.30971,  0.89898
3343, 3343,  0.19876, -0.19876,  0.95968
3344, 3344,  0.40462, -0.20885,  0.89032
3345, 3345,  0.19876, -0.19876,  0.95968
3346, 3346,  0.20502, -0.30349,  0.93052
3347, 3347,  0.10032, -0.29347,  0.95069
3348, 3348,  0.10032, -0.29347,  0.95069
3349, 3349,  0.20502, -0.30349,  0.93052
3350, 3350,  0.20885, -0.40462,  0.89032
3351, 3351,  0.10032, -0.29347,  0.95069
3352, 3352,  0.20885, -0.40462,  0.89032
3353, 3353,  0.00, -0.38268,  0.92388
3354, 3354,  0.57735, -0.21132,  0.78868
3355, 3355,  0.57443, -0.15904,  0.80296
3356, 3356,  0.61387, -0.15929,  0.77317
3357, 3357,  0.61387, -0.15929,  0.77317
3358, 3358,  0.57443, -0.15904,  0.80296
3359, 3359,  0.56982, -0.10629,  0.81487
3360, 3360,  0.61387, -0.15929,  0.77317
3361, 3361,  0.56982, -0.10629,  0.81487
3362, 3362,  0.64777, -0.10657,  0.75434
3363, 3363,  0.55557,  0.00,  0.83147
3364, 3364,  0.60362, -0.05346,  0.79548
3365, 3365,  0.56352, -0.05322,  0.82438
3366, 3366,  0.60362, -0.05346,  0.79548
3367, 3367,  0.64777, -0.10657,  0.75434
3368, 3368,  0.56982, -0.10629,  0.81487
3369, 3369,  0.56352, -0.05322,  0.82438
3370, 3370,  0.60362, -0.05346,  0.79548
3371, 3371,  0.56982, -0.10629,  0.81487
3372, 3372,  0.64777, -0.10657,  0.75434
3373, 3373,  0.60362, -0.05346,  0.79548
3374, 3374,  0.67889, -0.0534,  0.73229
3375, 3375,  0.60362, -0.05346,  0.79548
3376, 3376,  0.55557,  0.00,  0.83147
3377, 3377,  0.70711,  0.00,  0.70711
3378, 3378,  0.67889, -0.0534,  0.73229
3379, 3379,  0.60362, -0.05346,  0.79548
3380, 3380,  0.70711,  0.00,  0.70711
3381, 3381,  0.40825, -0.40825,  0.8165
3382, 3382,  0.40875, -0.31031,  0.85827
3383, 3383,  0.49705, -0.31246,  0.80951
3384, 3384,  0.49705, -0.31246,  0.80951
3385, 3385,  0.40875, -0.31031,  0.85827
3386, 3386,  0.40462, -0.20885,  0.89032
3387, 3387,  0.49705, -0.31246,  0.80951
3388, 3388,  0.40462, -0.20885,  0.89032
3389, 3389,  0.57735, -0.21132,  0.78868
3390, 3390,  0.55557,  0.00,  0.83147
3391, 3391,  0.56352, -0.05322,  0.82438
3392, 3392,  0.5211, -0.05279,  0.85186
3393, 3393,  0.5211, -0.05279,  0.85186
3394, 3394,  0.56352, -0.05322,  0.82438
3395, 3395,  0.56982, -0.10629,  0.81487
3396, 3396,  0.5211, -0.05279,  0.85186
3397, 3397,  0.56982, -0.10629,  0.81487
3398, 3398,  0.48434, -0.10535,  0.86851
3399, 3399,  0.57735, -0.21132,  0.78868
3400, 3400,  0.5326, -0.15886,  0.83133
3401, 3401,  0.57443, -0.15904,  0.80296
3402, 3402,  0.5326, -0.15886,  0.83133
3403, 3403,  0.48434, -0.10535,  0.86851
3404, 3404,  0.56982, -0.10629,  0.81487
3405, 3405,  0.57443, -0.15904,  0.80296
3406, 3406,  0.5326, -0.15886,  0.83133
3407, 3407,  0.56982, -0.10629,  0.81487
3408, 3408,  0.48434, -0.10535,  0.86851
3409, 3409,  0.5326, -0.15886,  0.83133
3410, 3410,  0.44546, -0.15744,  0.88135
3411, 3411,  0.5326, -0.15886,  0.83133
3412, 3412,  0.57735, -0.21132,  0.78868
3413, 3413,  0.40462, -0.20885,  0.89032
3414, 3414,  0.44546, -0.15744,  0.88135
3415, 3415,  0.5326, -0.15886,  0.83133
3416, 3416,  0.40462, -0.20885,  0.89032
3417, 3417,  0.40462, -0.20885,  0.89032
3418, 3418,  0.40082, -0.15716,  0.90258
3419, 3419,  0.44546, -0.15744,  0.88135
3420, 3420,  0.44546, -0.15744,  0.88135
3421, 3421,  0.40082, -0.15716,  0.90258
3422, 3422,  0.39589, -0.10502,  0.91227
3423, 3423,  0.44546, -0.15744,  0.88135
3424, 3424,  0.39589, -0.10502,  0.91227
3425, 3425,  0.48434, -0.10535,  0.86851
3426, 3426,  0.38268,  0.00,  0.92388
3427, 3427,  0.43485, -0.05284,  0.89895
3428, 3428,  0.38984, -0.05258,  0.91938
3429, 3429,  0.43485, -0.05284,  0.89895
3430, 3430,  0.48434, -0.10535,  0.86851
3431, 3431,  0.39589, -0.10502,  0.91227
3432, 3432,  0.38984, -0.05258,  0.91938
3433, 3433,  0.43485, -0.05284,  0.89895
3434, 3434,  0.39589, -0.10502,  0.91227
3435, 3435,  0.48434, -0.10535,  0.86851
3436, 3436,  0.43485, -0.05284,  0.89895
3437, 3437,  0.5211, -0.05279,  0.85186
3438, 3438,  0.43485, -0.05284,  0.89895
3439, 3439,  0.38268,  0.00,  0.92388
3440, 3440,  0.55557,  0.00,  0.83147
3441, 3441,  0.5211, -0.05279,  0.85186
3442, 3442,  0.43485, -0.05284,  0.89895
3443, 3443,  0.55557,  0.00,  0.83147
3444, 3444,  0.70711,  0.00,  0.70711
3445, 3445,  0.73229, -0.0534,  0.67889
3446, 3446,  0.67889, -0.0534,  0.73229
3447, 3447,  0.73229, -0.0534,  0.67889
3448, 3448,  0.75434, -0.10657,  0.64777
3449, 3449,  0.64777, -0.10657,  0.75434
3450, 3450,  0.67889, -0.0534,  0.73229
3451, 3451,  0.73229, -0.0534,  0.67889
3452, 3452,  0.64777, -0.10657,  0.75434
3453, 3453,  0.78868, -0.21132,  0.57735
3454, 3454,  0.72387, -0.1602,  0.67108
3455, 3455,  0.77317, -0.15929,  0.61387
3456, 3456,  0.72387, -0.1602,  0.67108
3457, 3457,  0.64777, -0.10657,  0.75434
3458, 3458,  0.75434, -0.10657,  0.64777
3459, 3459,  0.77317, -0.15929,  0.61387
3460, 3460,  0.72387, -0.1602,  0.67108
3461, 3461,  0.75434, -0.10657,  0.64777
3462, 3462,  0.64777, -0.10657,  0.75434
3463, 3463,  0.72387, -0.1602,  0.67108
3464, 3464,  0.61387, -0.15929,  0.77317
3465, 3465,  0.72387, -0.1602,  0.67108
3466, 3466,  0.78868, -0.21132,  0.57735
3467, 3467,  0.57735, -0.21132,  0.78868
3468, 3468,  0.61387, -0.15929,  0.77317
3469, 3469,  0.72387, -0.1602,  0.67108
3470, 3470,  0.57735, -0.21132,  0.78868
3471, 3471,  0.78868, -0.21132,  0.57735
3472, 3472,  0.80951, -0.31246,  0.49705
3473, 3473,  0.72069, -0.32179,  0.61406
3474, 3474,  0.72069, -0.32179,  0.61406
3475, 3475,  0.80951, -0.31246,  0.49705
3476, 3476,  0.8165, -0.40825,  0.40825
3477, 3477,  0.72069, -0.32179,  0.61406
3478, 3478,  0.8165, -0.40825,  0.40825
3479, 3479,  0.6396, -0.4264,  0.6396
3480, 3480,  0.6396, -0.4264,  0.6396
3481, 3481,  0.61406, -0.32179,  0.72069
3482, 3482,  0.72069, -0.32179,  0.61406
3483, 3483,  0.72069, -0.32179,  0.61406
3484, 3484,  0.61406, -0.32179,  0.72069
3485, 3485,  0.57735, -0.21132,  0.78868
3486, 3486,  0.72069, -0.32179,  0.61406
3487, 3487,  0.57735, -0.21132,  0.78868
3488, 3488,  0.78868, -0.21132,  0.57735
3489, 3489,  0.57735, -0.21132,  0.78868
3490, 3490,  0.61406, -0.32179,  0.72069
3491, 3491,  0.49705, -0.31246,  0.80951
3492, 3492,  0.61406, -0.32179,  0.72069
3493, 3493,  0.6396, -0.4264,  0.6396
3494, 3494,  0.40825, -0.40825,  0.8165
3495, 3495,  0.49705, -0.31246,  0.80951
3496, 3496,  0.61406, -0.32179,  0.72069
3497, 3497,  0.40825, -0.40825,  0.8165
3498, 3498,  0.8165, -0.40825,  0.40825
3499, 3499,  0.78868, -0.57735,  0.21132
3500, 3500,  0.6396, -0.6396,  0.4264
3501, 3501,  0.78868, -0.57735,  0.21132
3502, 3502,  0.70711, -0.70711,  0.00
3503, 3503,  0.57735, -0.78868,  0.21132
3504, 3504,  0.57735, -0.78868,  0.21132
3505, 3505,  0.6396, -0.6396,  0.4264
3506, 3506,  0.78868, -0.57735,  0.21132
3507, 3507,  0.40825, -0.8165,  0.40825
3508, 3508,  0.6396, -0.6396,  0.4264
3509, 3509,  0.57735, -0.78868,  0.21132
3510, 3510,  0.40825, -0.8165,  0.40825
3511, 3511,  0.4264, -0.6396,  0.6396
3512, 3512,  0.6396, -0.6396,  0.4264
3513, 3513,  0.4264, -0.6396,  0.6396
3514, 3514,  0.40825, -0.40825,  0.8165
3515, 3515,  0.6396, -0.4264,  0.6396
3516, 3516,  0.6396, -0.4264,  0.6396
3517, 3517,  0.6396, -0.6396,  0.4264
3518, 3518,  0.4264, -0.6396,  0.6396
3519, 3519,  0.8165, -0.40825,  0.40825
3520, 3520,  0.6396, -0.6396,  0.4264
3521, 3521,  0.6396, -0.4264,  0.6396
3522, 3522,  0.00, -0.70711,  0.70711
3523, 3523,  0.21132, -0.57735,  0.78868
3524, 3524,  0.21132, -0.78868,  0.57735
3525, 3525,  0.21132, -0.57735,  0.78868
3526, 3526,  0.40825, -0.40825,  0.8165
3527, 3527,  0.4264, -0.6396,  0.6396
3528, 3528,  0.4264, -0.6396,  0.6396
3529, 3529,  0.21132, -0.78868,  0.57735
3530, 3530,  0.21132, -0.57735,  0.78868
3531, 3531,  0.40825, -0.8165,  0.40825
3532, 3532,  0.21132, -0.78868,  0.57735
3533, 3533,  0.4264, -0.6396,  0.6396
3534, 3534,  0.98079, -0.19509,  0.00
3535, 3535,  0.98788, -0.14714,  0.04936
3536, 3536,  0.98918, -0.14673,  0.00
3537, 3537,  0.98788, -0.14714,  0.04936
3538, 3538,  0.99025, -0.09849,  0.09849
3539, 3539,  0.99518, -0.09802,  0.00
3540, 3540,  0.98918, -0.14673,  0.00
3541, 3541,  0.98788, -0.14714,  0.04936
3542, 3542,  0.99518, -0.09802,  0.00
3543, 3543,  0.99025, -0.09849,  0.09849
3544, 3544,  0.98788, -0.04936,  0.14714
3545, 3545,  0.99756, -0.04936,  0.04936
3546, 3546,  0.99756, -0.04936,  0.04936
3547, 3547,  0.98788, -0.04936,  0.14714
3548, 3548,  0.98079,  0.00,  0.19509
3549, 3549,  0.99756, -0.04936,  0.04936
3550, 3550,  0.98079,  0.00,  0.19509
3551, 3551,  1.00,  0.00,  0.00
3552, 3552,  1.00,  0.00,  0.00
3553, 3553,  0.9988, -0.04907,  0.00
3554, 3554,  0.99756, -0.04936,  0.04936
3555, 3555,  0.99756, -0.04936,  0.04936
3556, 3556,  0.9988, -0.04907,  0.00
3557, 3557,  0.99518, -0.09802,  0.00
3558, 3558,  0.99756, -0.04936,  0.04936
3559, 3559,  0.99518, -0.09802,  0.00
3560, 3560,  0.99025, -0.09849,  0.09849
3561, 3561,  0.92388, -0.38268,  0.00
3562, 3562,  0.95069, -0.29347,  0.10032
3563, 3563,  0.95694, -0.29028,  0.00
3564, 3564,  0.95069, -0.29347,  0.10032
3565, 3565,  0.95968, -0.19876,  0.19876
3566, 3566,  0.98079, -0.19509,  0.00
3567, 3567,  0.95694, -0.29028,  0.00
3568, 3568,  0.95069, -0.29347,  0.10032
3569, 3569,  0.98079, -0.19509,  0.00
3570, 3570,  0.98079,  0.00,  0.19509
3571, 3571,  0.98788, -0.04936,  0.14714
3572, 3572,  0.97918, -0.05,  0.19675
3573, 3573,  0.98788, -0.04936,  0.14714
3574, 3574,  0.99025, -0.09849,  0.09849
3575, 3575,  0.97512, -0.09988,  0.19791
3576, 3576,  0.97918, -0.05,  0.19675
3577, 3577,  0.98788, -0.04936,  0.14714
3578, 3578,  0.97512, -0.09988,  0.19791
3579, 3579,  0.99025, -0.09849,  0.09849
3580, 3580,  0.98788, -0.14714,  0.04936
3581, 3581,  0.97754, -0.14901,  0.14901
3582, 3582,  0.97754, -0.14901,  0.14901
3583, 3583,  0.98788, -0.14714,  0.04936
3584, 3584,  0.98079, -0.19509,  0.00
3585, 3585,  0.97754, -0.14901,  0.14901
3586, 3586,  0.98079, -0.19509,  0.00
3587, 3587,  0.95968, -0.19876,  0.19876
3588, 3588,  0.95968, -0.19876,  0.19876
3589, 3589,  0.96861, -0.14951,  0.19858
3590, 3590,  0.97754, -0.14901,  0.14901
3591, 3591,  0.97754, -0.14901,  0.14901
3592, 3592,  0.96861, -0.14951,  0.19858
3593, 3593,  0.97512, -0.09988,  0.19791
3594, 3594,  0.97754, -0.14901,  0.14901
3595, 3595,  0.97512, -0.09988,  0.19791
3596, 3596,  0.99025, -0.09849,  0.09849
3597, 3597,  0.95968, -0.19876,  0.19876
3598, 3598,  0.95743, -0.14989,  0.24669
3599, 3599,  0.96861, -0.14951,  0.19858
3600, 3600,  0.95743, -0.14989,  0.24669
3601, 3601,  0.95069, -0.10032,  0.29347
3602, 3602,  0.97512, -0.09988,  0.19791
3603, 3603,  0.96861, -0.14951,  0.19858
3604, 3604,  0.95743, -0.14989,  0.24669
3605, 3605,  0.97512, -0.09988,  0.19791
3606, 3606,  0.95069, -0.10032,  0.29347
3607, 3607,  0.93949, -0.05028,  0.33887
3608, 3608,  0.96824, -0.05029,  0.24491
3609, 3609,  0.96824, -0.05029,  0.24491
3610, 3610,  0.93949, -0.05028,  0.33887
3611, 3611,  0.92388,  0.00,  0.38268
3612, 3612,  0.96824, -0.05029,  0.24491
3613, 3613,  0.92388,  0.00,  0.38268
3614, 3614,  0.98079,  0.00,  0.19509
3615, 3615,  0.98079,  0.00,  0.19509
3616, 3616,  0.97918, -0.05,  0.19675
3617, 3617,  0.96824, -0.05029,  0.24491
3618, 3618,  0.96824, -0.05029,  0.24491
3619, 3619,  0.97918, -0.05,  0.19675
3620, 3620,  0.97512, -0.09988,  0.19791
3621, 3621,  0.96824, -0.05029,  0.24491
3622, 3622,  0.97512, -0.09988,  0.19791
3623, 3623,  0.95069, -0.10032,  0.29347
3624, 3624,  0.92388, -0.38268,  0.00
3625, 3625,  0.83147, -0.55557,  0.00
3626, 3626,  0.89032, -0.40462,  0.20885
3627, 3627,  0.83147, -0.55557,  0.00
3628, 3628,  0.70711, -0.70711,  0.00
3629, 3629,  0.78868, -0.57735,  0.21132
3630, 3630,  0.78868, -0.57735,  0.21132
3631, 3631,  0.89032, -0.40462,  0.20885
3632, 3632,  0.83147, -0.55557,  0.00
3633, 3633,  0.8165, -0.40825,  0.40825
3634, 3634,  0.89032, -0.40462,  0.20885
3635, 3635,  0.78868, -0.57735,  0.21132
3636, 3636,  0.89032, -0.20885,  0.40462
3637, 3637,  0.89898, -0.30971,  0.30971
3638, 3638,  0.85827, -0.31031,  0.40875
3639, 3639,  0.89898, -0.30971,  0.30971
3640, 3640,  0.89032, -0.40462,  0.20885
3641, 3641,  0.8165, -0.40825,  0.40825
3642, 3642,  0.85827, -0.31031,  0.40875
3643, 3643,  0.89898, -0.30971,  0.30971
3644, 3644,  0.8165, -0.40825,  0.40825
3645, 3645,  0.92388,  0.00,  0.38268
3646, 3646,  0.93949, -0.05028,  0.33887
3647, 3647,  0.91938, -0.05258,  0.38984
3648, 3648,  0.93949, -0.05028,  0.33887
3649, 3649,  0.95069, -0.10032,  0.29347
3650, 3650,  0.91227, -0.10502,  0.39589
3651, 3651,  0.91938, -0.05258,  0.38984
3652, 3652,  0.93949, -0.05028,  0.33887
3653, 3653,  0.91227, -0.10502,  0.39589
3654, 3654,  0.95069, -0.10032,  0.29347
3655, 3655,  0.95743, -0.14989,  0.24669
3656, 3656,  0.92372, -0.15512,  0.35026
3657, 3657,  0.92372, -0.15512,  0.35026
3658, 3658,  0.95743, -0.14989,  0.24669
3659, 3659,  0.95968, -0.19876,  0.19876
3660, 3660,  0.92372, -0.15512,  0.35026
3661, 3661,  0.95968, -0.19876,  0.19876
3662, 3662,  0.89032, -0.20885,  0.40462
3663, 3663,  0.89032, -0.20885,  0.40462
3664, 3664,  0.90258, -0.15716,  0.40082
3665, 3665,  0.92372, -0.15512,  0.35026
