VTX, IDX, Vertex_Position.x, Vertex_Position.y, Vertex_Position.z, Vertex_UV.x, Vertex_UV.y
391, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
392, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
393, 94,  734.57208, -1782.01306,  533.69788,  0.68555,  0.97021
394, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
395, 93,  587.78528, -1902.11304,  190.98302,  0.64844,  0.97754
396, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
397, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
398, 98,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
399, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
400, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
401, 97,  618.034, -1902.11304,  0.00,  0.65625,  0.96484
402, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
403, 101,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
404, 98,  587.78564, -1902.11304, -190.98314,  0.64844,  0.95215
405, 94,  734.57208, -1782.01306,  533.69788,  0.68555,  0.97021
406, 102,  951.05652, -1618.03406,  690.98303,  0.74072,  0.94043
407, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
408, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
409, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
410, 101,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
411, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
412, 104,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
413, 101,  863.54187, -1782.01306, -280.58176,  0.71826,  0.91699
414, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
415, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
416, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
417, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
418, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
419, 100,  907.98102, -1782.01306,  0.00,  0.72949,  0.93555
420, 102,  951.05652, -1618.03406,  690.98303,  0.74072,  0.94043
421, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
422, 99,  863.54132, -1782.01306,  280.5816,  0.71826,  0.95361
423, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
424, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
425, 104,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
426, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
427, 107,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
428, 104,  1118.03467, -1618.03406, -363.27148,  0.78271,  0.87158
429, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
430, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
431, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
432, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
433, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
434, 103,  1175.57043, -1618.03406,  0.00,  0.79736,  0.89551
435, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
436, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
437, 107,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
438, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
439, 110,  1538.84277, -1175.57043, -500.00031,  0.88916,  0.75439
440, 107,  1344.99792, -1414.2135, -437.01627,  0.84033,  0.81689
441, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
442, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
443, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
444, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
445, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
446, 106,  1414.2135, -1414.2135,  0.00,  0.85791,  0.8457
447, 112,  1144.1228, -1414.2135,  831.25397,  0.78955,  0.8999
448, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
449, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
450, 102,  951.05652, -1618.03406,  690.98303,  0.74072,  0.94043
451, 112,  1144.1228, -1414.2135,  831.25397,  0.78955,  0.8999
452, 105,  1118.03406, -1618.03406,  363.27127,  0.78271,  0.91895
453, 113,  1309.01709, -1175.57043,  951.05658,  0.83105,  0.84961
454, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
455, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
456, 112,  1144.1228, -1414.2135,  831.25397,  0.78955,  0.8999
457, 113,  1309.01709, -1175.57043,  951.05658,  0.83105,  0.84961
458, 108,  1344.99707, -1414.2135,  437.01605,  0.84033,  0.87402
459, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
460, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
461, 110,  1538.84277, -1175.57043, -500.00031,  0.88916,  0.75439
462, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
463, 115,  1694.79626, -907.98102, -550.67267,  0.92871,  0.68555
464, 110,  1538.84277, -1175.57043, -500.00031,  0.88916,  0.75439
465, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
466, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
467, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
468, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
469, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
470, 109,  1618.03406, -1175.57043,  0.00,  0.90918,  0.78711
471, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
472, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
473, 115,  1694.79626, -907.98102, -550.67267,  0.92871,  0.68555
474, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
475, 118,  1809.01831, -618.03394, -587.78558,  0.95752,  0.6123
476, 115,  1694.79626, -907.98102, -550.67267,  0.92871,  0.68555
477, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
478, 119,  1809.01709, -618.03394,  587.78528,  0.95752,  0.68945
479, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
480, 119,  1809.01709, -618.03394,  587.78528,  0.95752,  0.68945
481, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
482, 114,  1782.01306, -907.98102,  0.00,  0.95068,  0.72168
483, 120,  1441.67883, -907.98102,  1047.44116,  0.86475,  0.79053
484, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
485, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
486, 113,  1309.01709, -1175.57043,  951.05658,  0.83105,  0.84961
487, 120,  1441.67883, -907.98102,  1047.44116,  0.86475,  0.79053
488, 111,  1538.8418, -1175.57043,  500.00,  0.88916,  0.81982
489, 121,  1538.8418, -618.03394,  1118.03418,  0.88916,  0.72412
490, 119,  1809.01709, -618.03394,  587.78528,  0.95752,  0.68945
491, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
492, 120,  1441.67883, -907.98102,  1047.44116,  0.86475,  0.79053
493, 121,  1538.8418, -618.03394,  1118.03418,  0.88916,  0.72412
494, 116,  1694.79517, -907.98102,  550.67236,  0.92871,  0.75781
495, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
496, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
497, 118,  1809.01831, -618.03394, -587.78558,  0.95752,  0.6123
498, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
499, 123,  1878.69604, -312.86874, -610.42535,  0.9751,  0.53613
500, 118,  1809.01831, -618.03394, -587.78558,  0.95752,  0.6123
501, 119,  1809.01709, -618.03394,  587.78528,  0.95752,  0.68945
502, 124,  1878.69507, -312.86874,  610.42499,  0.9751,  0.61621
503, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
504, 124,  1878.69507, -312.86874,  610.42499,  0.9751,  0.61621
505, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
506, 117,  1902.11304, -618.03394,  0.00,  0.98145,  0.65088
507, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
508, 125,  2000.00,  0.00,  0.00,  1.00586,  0.50
509, 123,  1878.69604, -312.86874, -610.42535,  0.9751,  0.53613
510, 125,  2000.00,  0.00,  0.00,  1.00586,  0.50
511, 126,  1902.11426,  0.00, -618.03436,  0.98145,  0.45947
512, 123,  1878.69604, -312.86874, -610.42535,  0.9751,  0.53613
513, 124,  1878.69507, -312.86874,  610.42499,  0.9751,  0.61621
514, 127,  1902.11304,  0.00,  618.034,  0.98145,  0.54004
515, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
516, 127,  1902.11304,  0.00,  618.034,  0.98145,  0.54004
517, 125,  2000.00,  0.00,  0.00,  1.00586,  0.50
518, 122,  1975.37671, -312.86874,  0.00,  0.99951,  0.57617
519, 128,  1598.11328, -312.86874,  1161.09741,  0.9043,  0.65234
520, 124,  1878.69507, -312.86874,  610.42499,  0.9751,  0.61621
521, 119,  1809.01709, -618.03394,  587.78528,  0.95752,  0.68945
522, 121,  1538.8418, -618.03394,  1118.03418,  0.88916,  0.72412
523, 128,  1598.11328, -312.86874,  1161.09741,  0.9043,  0.65234
