VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input3.x, _input3.y
212, 56,  1.2028, -0.31759,  0.2573, -0.52106, -0.39471, -0.25039,  0.827,  0.7096,  0.827,  0.7096
213, 57,  1.27455, -0.32976,  2.59538E-06, -0.59772, -0.36433, -2.33877E-08,  0.81352,  0.68993,  0.81352,  0.68993
214, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
215, 56,  1.2028, -0.31759,  0.2573, -0.52106, -0.39471, -0.25039,  0.827,  0.7096,  0.827,  0.7096
216, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
217, 57,  1.27455, -0.32976,  2.59538E-06, -0.59772, -0.36433, -2.33877E-08,  0.81352,  0.68993,  0.81352,  0.68993
218, 59,  1.28706, -0.48018,  2.59124E-06, -0.69906, -0.03627, -1.59427E-08,  0.79855,  0.70896,  0.79855,  0.70896
219, 60,  1.2879, -0.52335,  2.59000E-06, -0.61074, -0.34204, -2.30127E-08,  0.79525,  0.71072,  0.79525,  0.71072
220, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
221, 59,  1.28706, -0.48018,  2.59124E-06, -0.69906, -0.03627, -1.59427E-08,  0.79855,  0.70896,  0.79855,  0.70896
222, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
223, 56,  1.2028, -0.31759,  0.2573, -0.52106, -0.39471, -0.25039,  0.827,  0.7096,  0.827,  0.7096
224, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
225, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
226, 60,  1.2879, -0.52335,  2.59000E-06, -0.61074, -0.34204, -2.30127E-08,  0.79525,  0.71072,  0.79525,  0.71072
227, 62,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.805,  0.7404,  0.805,  0.7404
228, 62,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.805,  0.7404,  0.805,  0.7404
229, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
230, 58,  1.24767, -0.49022,  0.24999, -0.58155, -0.30866, -0.23777,  0.8156,  0.7288,  0.8156,  0.7288
231, 60,  1.2879, -0.52335,  2.59000E-06, -0.61074, -0.34204, -2.30127E-08,  0.79525,  0.71072,  0.79525,  0.71072
232, 63,  1.34428, -0.56173,  0.14316,  0.08983, -0.69314,  0.03861,  0.7864,  0.7297,  0.7864,  0.7297
233, 62,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.805,  0.7404,  0.805,  0.7404
234, 63,  1.34428, -0.56173,  0.14316,  0.08983, -0.69314,  0.03861,  0.7864,  0.7297,  0.7864,  0.7297
235, 60,  1.2879, -0.52335,  2.59000E-06, -0.61074, -0.34204, -2.30127E-08,  0.79525,  0.71072,  0.79525,  0.71072
236, 64,  1.34109, -0.56783,  2.58983E-06, -0.06602, -0.69688, -2.18032E-08,  0.78058,  0.71752,  0.78058,  0.71752
237, 56,  1.2028, -0.31759,  0.2573, -0.52106, -0.39471, -0.25039,  0.827,  0.7096,  0.827,  0.7096
238, 65,  1.04971, -0.38277,  0.51897, -0.48395, -0.24414, -0.44293,  0.8536,  0.7304,  0.8536,  0.7304
239, 54,  0.29197,  0.12892,  0.48675,  0.11277, -0.61038, -0.32361,  0.9944,  0.6903,  0.9944,  0.6903
240, 56,  1.2028, -0.31759,  0.2573, -0.52106, -0.39471, -0.25039,  0.827,  0.7096,  0.827,  0.7096
241, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
242, 65,  1.04971, -0.38277,  0.51897, -0.48395, -0.24414, -0.44293,  0.8536,  0.7304,  0.8536,  0.7304
243, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
244, 62,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.805,  0.7404,  0.805,  0.7404
245, 66,  1.11262, -0.57366,  0.53844,  0.08483, -0.69363,  0.04099,  0.8432,  0.7638,  0.8432,  0.7638
246, 66,  1.11262, -0.57366,  0.53844,  0.08483, -0.69363,  0.04099,  0.8432,  0.7638,  0.8432,  0.7638
247, 62,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.805,  0.7404,  0.805,  0.7404
248, 67,  1.24583, -0.55462,  0.43516,  0.33948, -0.57428,  0.21203,  0.8195,  0.7585,  0.8195,  0.7585
249, 68,  0.8995, -0.56549,  0.70698, -0.16739, -0.67661,  0.06467,  0.8831,  0.7732,  0.8831,  0.7732
250, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
251, 66,  1.11262, -0.57366,  0.53844,  0.08483, -0.69363,  0.04099,  0.8432,  0.7638,  0.8432,  0.7638
252, 68,  0.8995, -0.56549,  0.70698, -0.16739, -0.67661,  0.06467,  0.8831,  0.7732,  0.8831,  0.7732
253, 66,  1.11262, -0.57366,  0.53844,  0.08483, -0.69363,  0.04099,  0.8432,  0.7638,  0.8432,  0.7638
254, 69,  1.02115, -0.5841,  0.64582,  0.11578, -0.67284,  0.15455,  0.862,  0.7745,  0.862,  0.7745
255, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
256, 68,  0.8995, -0.56549,  0.70698, -0.16739, -0.67661,  0.06467,  0.8831,  0.7732,  0.8831,  0.7732
257, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
258, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
259, 65,  1.04971, -0.38277,  0.51897, -0.48395, -0.24414, -0.44293,  0.8536,  0.7304,  0.8536,  0.7304
260, 61,  1.07596, -0.53154,  0.48388, -0.44642, -0.35652, -0.40448,  0.8473,  0.751,  0.8473,  0.751
261, 71,  0.8032, -0.50785,  0.82623, -0.29771, -0.58686,  0.23867,  0.904,  0.7732,  0.904,  0.7732
262, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
263, 68,  0.8995, -0.56549,  0.70698, -0.16739, -0.67661,  0.06467,  0.8831,  0.7732,  0.8831,  0.7732
264, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
265, 71,  0.8032, -0.50785,  0.82623, -0.29771, -0.58686,  0.23867,  0.904,  0.7732,  0.904,  0.7732
266, 72,  0.73731, -0.42387,  0.88107, -0.51507, -0.45514,  0.1325,  0.9187,  0.7665,  0.9187,  0.7665
267, 65,  1.04971, -0.38277,  0.51897, -0.48395, -0.24414, -0.44293,  0.8536,  0.7304,  0.8536,  0.7304
268, 73,  0.85613, -0.38094,  0.69722, -0.50206, -0.20548, -0.44239,  0.8897,  0.7434,  0.8897,  0.7434
269, 54,  0.29197,  0.12892,  0.48675,  0.11277, -0.61038, -0.32361,  0.9944,  0.6903,  0.9944,  0.6903
270, 65,  1.04971, -0.38277,  0.51897, -0.48395, -0.24414, -0.44293,  0.8536,  0.7304,  0.8536,  0.7304
271, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
272, 73,  0.85613, -0.38094,  0.69722, -0.50206, -0.20548, -0.44239,  0.8897,  0.7434,  0.8897,  0.7434
273, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
274, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
275, 72,  0.73731, -0.42387,  0.88107, -0.51507, -0.45514,  0.1325,  0.9187,  0.7665,  0.9187,  0.7665
276, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
277, 73,  0.85613, -0.38094,  0.69722, -0.50206, -0.20548, -0.44239,  0.8897,  0.7434,  0.8897,  0.7434
278, 70,  0.85065, -0.51433,  0.67493, -0.51935, -0.26464, -0.38761,  0.8836,  0.7611,  0.8836,  0.7611
279, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
280, 54,  0.29197,  0.12892,  0.48675,  0.11277, -0.61038, -0.32361,  0.9944,  0.6903,  0.9944,  0.6903
281, 73,  0.85613, -0.38094,  0.69722, -0.50206, -0.20548, -0.44239,  0.8897,  0.7434,  0.8897,  0.7434
282, 75,  0.68369, -0.36226,  0.92066,  0.17398, -0.57696, -0.35616,  0.9274,  0.7673,  0.9274,  0.7673
283, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
284, 72,  0.73731, -0.42387,  0.88107, -0.51507, -0.45514,  0.1325,  0.9187,  0.7665,  0.9187,  0.7665
285, 76,  0.53735, -0.16286,  0.83015,  0.05046, -0.34773, -0.60543,  0.9562,  0.7501,  0.9562,  0.7501
286, 54,  0.29197,  0.12892,  0.48675,  0.11277, -0.61038, -0.32361,  0.9944,  0.6903,  0.9944,  0.6903
287, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
288, 74,  0.73641, -0.29513,  0.83928, -0.48075, -0.38129, -0.3369,  0.919,  0.7569,  0.919,  0.7569
289, 75,  0.68369, -0.36226,  0.92066,  0.17398, -0.57696, -0.35616,  0.9274,  0.7673,  0.9274,  0.7673
290, 76,  0.53735, -0.16286,  0.83015,  0.05046, -0.34773, -0.60543,  0.9562,  0.7501,  0.9562,  0.7501
291, 77, -0.22412, -0.78487,  1.48635,  0.4901,  0.0093,  0.49971,  0.1498,  0.971,  0.1498,  0.971
292, 78, -0.17255, -0.83172,  1.19051,  0.44042, -0.50562,  0.20095,  0.1092,  0.913,  0.1092,  0.913
293, 79,  0.08387, -0.41121,  1.19494,  0.35095, -0.06787,  0.60185,  0.0297,  0.9787,  0.0297,  0.9787
294, 78, -0.17255, -0.83172,  1.19051,  0.44042, -0.50562,  0.20095,  0.1092,  0.913,  0.1092,  0.913
295, 77, -0.22412, -0.78487,  1.48635,  0.4901,  0.0093,  0.49971,  0.1498,  0.971,  0.1498,  0.971
296, 80, -0.31143, -1.00107,  1.47258,  0.5054, -0.48247,  0.0423,  0.1854,  0.9412,  0.1854,  0.9412
297, 80, -0.31143, -1.00107,  1.47258,  0.5054, -0.48247,  0.0423,  0.1854,  0.9412,  0.1854,  0.9412
298, 81, -0.49803, -0.98865,  1.18071,  0.17743, -0.67707,  0.00944,  0.179,  0.8652,  0.179,  0.8652
299, 78, -0.17255, -0.83172,  1.19051,  0.44042, -0.50562,  0.20095,  0.1092,  0.913,  0.1092,  0.913
300, 82, -0.49427, -1.12739,  1.72773,  0.42526, -0.28612,  0.47674,  0.2632,  0.9809,  0.2632,  0.9809
301, 80, -0.31143, -1.00107,  1.47258,  0.5054, -0.48247,  0.0423,  0.1854,  0.9412,  0.1854,  0.9412
302, 77, -0.22412, -0.78487,  1.48635,  0.4901,  0.0093,  0.49971,  0.1498,  0.971,  0.1498,  0.971
303, 81, -0.49803, -0.98865,  1.18071,  0.17743, -0.67707,  0.00944,  0.179,  0.8652,  0.179,  0.8652
304, 80, -0.31143, -1.00107,  1.47258,  0.5054, -0.48247,  0.0423,  0.1854,  0.9412,  0.1854,  0.9412
305, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
306, 82, -0.49427, -1.12739,  1.72773,  0.42526, -0.28612,  0.47674,  0.2632,  0.9809,  0.2632,  0.9809
307, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
308, 80, -0.31143, -1.00107,  1.47258,  0.5054, -0.48247,  0.0423,  0.1854,  0.9412,  0.1854,  0.9412
309, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
310, 84, -0.90509, -0.96241,  1.14706, -0.27825, -0.6377,  0.07689,  0.2341,  0.7999,  0.2341,  0.7999
311, 81, -0.49803, -0.98865,  1.18071,  0.17743, -0.67707,  0.00944,  0.179,  0.8652,  0.179,  0.8652
312, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
313, 82, -0.49427, -1.12739,  1.72773,  0.42526, -0.28612,  0.47674,  0.2632,  0.9809,  0.2632,  0.9809
314, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
315, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
316, 82, -0.49427, -1.12739,  1.72773,  0.42526, -0.28612,  0.47674,  0.2632,  0.9809,  0.2632,  0.9809
317, 86, -0.8788, -1.37436,  1.87268,  0.31703, -0.4338,  0.44867,  0.3695,  0.9825,  0.3695,  0.9825
318, 84, -0.90509, -0.96241,  1.14706, -0.27825, -0.6377,  0.07689,  0.2341,  0.7999,  0.2341,  0.7999
319, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
320, 87, -0.92738, -1.08961,  1.39863, -0.18669, -0.5311, -0.41603,  0.2899,  0.8364,  0.2899,  0.8364
321, 83, -0.58759, -1.12769,  1.43801,  0.18145, -0.62878, -0.24843,  0.2424,  0.8947,  0.2424,  0.8947
322, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
323, 87, -0.92738, -1.08961,  1.39863, -0.18669, -0.5311, -0.41603,  0.2899,  0.8364,  0.2899,  0.8364
324, 88, -1.13485, -0.90009,  1.37363, -0.68579, -0.05321,  0.12986,  0.3159,  0.788,  0.3159,  0.788
325, 84, -0.90509, -0.96241,  1.14706, -0.27825, -0.6377,  0.07689,  0.2341,  0.7999,  0.2341,  0.7999
326, 87, -0.92738, -1.08961,  1.39863, -0.18669, -0.5311, -0.41603,  0.2899,  0.8364,  0.2899,  0.8364
327, 84, -0.90509, -0.96241,  1.14706, -0.27825, -0.6377,  0.07689,  0.2341,  0.7999,  0.2341,  0.7999
328, 88, -1.13485, -0.90009,  1.37363, -0.68579, -0.05321,  0.12986,  0.3159,  0.788,  0.3159,  0.788
329, 89, -1.20109, -0.74683,  1.13318, -0.28273, -0.07408,  0.63606,  0.2637,  0.7486,  0.2637,  0.7486
330, 87, -0.92738, -1.08961,  1.39863, -0.18669, -0.5311, -0.41603,  0.2899,  0.8364,  0.2899,  0.8364
331, 90, -1.20949, -1.15925,  1.62291, -0.65848,  0.14023, -0.19169,  0.409,  0.844,  0.409,  0.844
332, 88, -1.13485, -0.90009,  1.37363, -0.68579, -0.05321,  0.12986,  0.3159,  0.788,  0.3159,  0.788
333, 87, -0.92738, -1.08961,  1.39863, -0.18669, -0.5311, -0.41603,  0.2899,  0.8364,  0.2899,  0.8364
334, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
335, 90, -1.20949, -1.15925,  1.62291, -0.65848,  0.14023, -0.19169,  0.409,  0.844,  0.409,  0.844
336, 86, -0.8788, -1.37436,  1.87268,  0.31703, -0.4338,  0.44867,  0.3695,  0.9825,  0.3695,  0.9825
337, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
338, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
339, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
340, 90, -1.20949, -1.15925,  1.62291, -0.65848,  0.14023, -0.19169,  0.409,  0.844,  0.409,  0.844
341, 85, -0.92122, -1.33116,  1.65558,  0.06277, -0.60343, -0.34919,  0.353,  0.917,  0.353,  0.917
342, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
343, 86, -0.8788, -1.37436,  1.87268,  0.31703, -0.4338,  0.44867,  0.3695,  0.9825,  0.3695,  0.9825
344, 92, -1.34054, -1.49592,  1.99251,  0.12573, -0.46356,  0.50922,  0.4972,  0.9554,  0.4972,  0.9554
345, 90, -1.20949, -1.15925,  1.62291, -0.65848,  0.14023, -0.19169,  0.409,  0.844,  0.409,  0.844
346, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
347, 93, -1.47597, -1.38427,  1.8558, -0.58005,  0.2439, -0.30668,  0.5156,  0.8971,  0.5156,  0.8971
348, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
349, 92, -1.34054, -1.49592,  1.99251,  0.12573, -0.46356,  0.50922,  0.4972,  0.9554,  0.4972,  0.9554
350, 94, -1.54845, -1.49032,  1.96598, -0.63326, -0.22946,  0.19062,  0.5185,  0.9308,  0.5185,  0.9308
351, 91, -1.39411, -1.48351,  1.90838, -0.04897, -0.60322, -0.35175,  0.5005,  0.9292,  0.5005,  0.9292
352, 94, -1.54845, -1.49032,  1.96598, -0.63326, -0.22946,  0.19062,  0.5185,  0.9308,  0.5185,  0.9308
353, 93, -1.47597, -1.38427,  1.8558, -0.58005,  0.2439, -0.30668,  0.5156,  0.8971,  0.5156,  0.8971
354, 95,  1.52364, -0.43241,  0.13319,  0.58814, -0.35495,  0.13454,  0.8693,  0.8562,  0.8693,  0.8562
355, 96,  1.49995, -0.5176,  2.59468E-06,  0.40839, -0.56852, -7.94721E-09,  0.88557,  0.85481,  0.88557,  0.85481
356, 97,  1.54306, -0.44559,  2.59771E-06,  0.61463, -0.33501,  3.27804E-09,  0.87933,  0.86445,  0.87933,  0.86445
357, 96,  1.49995, -0.5176,  2.59468E-06,  0.40839, -0.56852, -7.94721E-09,  0.88557,  0.85481,  0.88557,  0.85481
358, 95,  1.52364, -0.43241,  0.13319,  0.58814, -0.35495,  0.13454,  0.8693,  0.8562,  0.8693,  0.8562
359, 98,  1.47505, -0.51114,  0.13003,  0.38386, -0.57646,  0.10172,  0.8745,  0.8458,  0.8745,  0.8458
360, 98,  1.47505, -0.51114,  0.13003,  0.38386, -0.57646,  0.10172,  0.8745,  0.8458,  0.8745,  0.8458
361, 99,  1.4113, -0.53158,  2.59238E-06,  0.21259, -0.66694, -1.49959E-08,  0.89201,  0.84405,  0.89201,  0.84405
362, 96,  1.49995, -0.5176,  2.59468E-06,  0.40839, -0.56852, -7.94721E-09,  0.88557,  0.85481,  0.88557,  0.85481
363, 95,  1.52364, -0.43241,  0.13319,  0.58814, -0.35495,  0.13454,  0.8693,  0.8562,  0.8693,  0.8562
364, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
365, 98,  1.47505, -0.51114,  0.13003,  0.38386, -0.57646,  0.10172,  0.8745,  0.8458,  0.8745,  0.8458
366, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
367, 95,  1.52364, -0.43241,  0.13319,  0.58814, -0.35495,  0.13454,  0.8693,  0.8562,  0.8693,  0.8562
368, 101,  1.48097, -0.4272,  0.2957,  0.55589, -0.35035,  0.24132,  0.8518,  0.8421,  0.8518,  0.8421
369, 99,  1.4113, -0.53158,  2.59238E-06,  0.21259, -0.66694, -1.49959E-08,  0.89201,  0.84405,  0.89201,  0.84405
370, 98,  1.47505, -0.51114,  0.13003,  0.38386, -0.57646,  0.10172,  0.8745,  0.8458,  0.8745,  0.8458
371, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
372, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
373, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
374, 98,  1.47505, -0.51114,  0.13003,  0.38386, -0.57646,  0.10172,  0.8745,  0.8458,  0.8745,  0.8458
375, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
376, 103,  1.34109, -0.56783,  2.58983E-06, -0.06602, -0.69688, -2.18032E-08,  0.89861,  0.83496,  0.89861,  0.83496
377, 99,  1.4113, -0.53158,  2.59238E-06,  0.21259, -0.66694, -1.49959E-08,  0.89201,  0.84405,  0.89201,  0.84405
378, 103,  1.34109, -0.56783,  2.58983E-06, -0.06602, -0.69688, -2.18032E-08,  0.89861,  0.83496,  0.89861,  0.83496
379, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
380, 104,  1.34428, -0.56173,  0.14316,  0.08983, -0.69314,  0.03861,  0.8862,  0.8246,  0.8862,  0.8246
381, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
382, 104,  1.34428, -0.56173,  0.14316,  0.08983, -0.69314,  0.03861,  0.8862,  0.8246,  0.8862,  0.8246
383, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
384, 102,  1.39761, -0.52359,  0.12919,  0.25199, -0.65005,  0.06279,  0.8814,  0.8355,  0.8814,  0.8355
385, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
386, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
387, 104,  1.34428, -0.56173,  0.14316,  0.08983, -0.69314,  0.03861,  0.8862,  0.8246,  0.8862,  0.8246
388, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
389, 106,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.8672,  0.8071,  0.8672,  0.8071
390, 101,  1.48097, -0.4272,  0.2957,  0.55589, -0.35035,  0.24132,  0.8518,  0.8421,  0.8518,  0.8421
391, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
392, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
393, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
394, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
395, 100,  1.4403, -0.50839,  0.27872,  0.35821, -0.5794,  0.16117,  0.8596,  0.8306,  0.8596,  0.8306
396, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
397, 101,  1.48097, -0.4272,  0.2957,  0.55589, -0.35035,  0.24132,  0.8518,  0.8421,  0.8518,  0.8421
398, 108,  1.39795, -0.40284,  0.44258,  0.50552, -0.25483,  0.41172,  0.8319,  0.8242,  0.8319,  0.8242
399, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
400, 106,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.8672,  0.8071,  0.8672,  0.8071
401, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
402, 105,  1.36711, -0.51323,  0.26691,  0.19071, -0.66163,  0.126,  0.8657,  0.82,  0.8657,  0.82
403, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
404, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
405, 106,  1.29078, -0.54907,  0.29017, -0.01479, -0.69969, -0.01454,  0.8672,  0.8071,  0.8672,  0.8071
406, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
407, 110,  1.24583, -0.55462,  0.43516,  0.33948, -0.57428,  0.21203,  0.8466,  0.7885,  0.8466,  0.7885
408, 108,  1.39795, -0.40284,  0.44258,  0.50552, -0.25483,  0.41172,  0.8319,  0.8242,  0.8319,  0.8242
409, 111,  1.23307, -0.49086,  0.56194,  0.36094, -0.51689,  0.30421,  0.8223,  0.796,  0.8223,  0.796
410, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
411, 111,  1.23307, -0.49086,  0.56194,  0.36094, -0.51689,  0.30421,  0.8223,  0.796,  0.8223,  0.796
412, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
413, 107,  1.37762, -0.49096,  0.43019,  0.37441, -0.49845,  0.31838,  0.8416,  0.8142,  0.8416,  0.8142
414, 111,  1.23307, -0.49086,  0.56194,  0.36094, -0.51689,  0.30421,  0.8223,  0.796,  0.8223,  0.796
415, 108,  1.39795, -0.40284,  0.44258,  0.50552, -0.25483,  0.41172,  0.8319,  0.8242,  0.8319,  0.8242
416, 112,  1.22912, -0.37968,  0.65664,  0.40079, -0.3859,  0.42479,  0.8002,  0.7973,  0.8002,  0.7973
417, 113,  1.19639, -0.51198,  0.52716,  0.32184, -0.55614,  0.27772,  0.8284,  0.7887,  0.8284,  0.7887
418, 110,  1.24583, -0.55462,  0.43516,  0.33948, -0.57428,  0.21203,  0.8466,  0.7885,  0.8466,  0.7885
419, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
420, 109,  1.306, -0.50099,  0.41132,  0.26546, -0.62848,  0.15666,  0.8462,  0.8026,  0.8462,  0.8026
421, 111,  1.23307, -0.49086,  0.56194,  0.36094, -0.51689,  0.30421,  0.8223,  0.796,  0.8223,  0.796
422, 113,  1.19639, -0.51198,  0.52716,  0.32184, -0.55614,  0.27772,  0.8284,  0.7887,  0.8284,  0.7887
423, 110,  1.24583, -0.55462,  0.43516,  0.33948, -0.57428,  0.21203,  0.8466,  0.7885,  0.8466,  0.7885
424, 113,  1.19639, -0.51198,  0.52716,  0.32184, -0.55614,  0.27772,  0.8284,  0.7887,  0.8284,  0.7887
425, 114,  1.11262, -0.57366,  0.53844,  0.08483, -0.69363,  0.04099,  0.8228,  0.7717,  0.8228,  0.7717
